provincia,periodo,anio,area,sexo,tasa_desempleo,prediccion,residuo,riesgo_real,riesgo_predicho
Colón,2011-08,2011,urbana,hombres,4.569258350632195,4.5965223,-0.027263980605598093,bajo,bajo
Colón,2012-08,2012,urbana,hombres,4.146400510597091,4.625087,-0.4786862737657023,bajo,bajo
Colón,2013-08,2013,urbana,hombres,4.989295159733008,4.6621504,0.32714477673740294,bajo,bajo
Colón,2014-03,2014,urbana,hombres,8.589853287977126,8.279338,0.31051540498152086,critico,critico
Colón,2014-08,2014,urbana,hombres,10.627933926502072,10.799614,-0.17168002613464672,critico,critico
Colón,2015-03,2015,urbana,hombres,10.02753462376197,9.624246,0.4032889801462467,critico,critico
Colón,2015-08,2015,urbana,hombres,12.47768505833022,11.9535,0.5241852643238722,critico,critico
Colón,2016-03,2016,urbana,hombres,7.789063301528676,8.435092,-0.6460286708223979,moderado,critico
Colón,2016-08,2016,urbana,hombres,10.625757639092088,9.746498,0.8792595311819316,critico,critico
Colón,2017-08,2017,urbana,hombres,8.05143746416578,8.439217,-0.3877791496037517,critico,critico
Colón,2018-08,2018,urbana,hombres,6.115646394283547,6.705943,-0.5902967133214334,moderado,moderado
Colón,2019-08,2019,urbana,hombres,10.97248299113722,10.7859745,0.18650848857374314,critico,critico
Colón,2021-10,2021,urbana,hombres,12.001978239366965,11.896201,0.10577710563893739,critico,critico
Colón,2022-04,2022,urbana,hombres,11.276034957690095,11.021991,0.2540441816280836,critico,critico
Colón,2023-08,2023,urbana,hombres,7.554124389898131,8.45379,-0.8996653211004038,moderado,critico
Colón,2024-10,2024,urbana,hombres,10.028724349569137,9.9755125,0.0532118449915,critico,critico
Colón,2011-08,2011,urbana,mujeres,6.51930774664469,6.254594,0.2647138974625607,moderado,moderado
Colón,2012-08,2012,urbana,mujeres,6.700886345787052,7.179558,-0.47867145450591675,moderado,moderado
Colón,2013-08,2013,urbana,mujeres,7.005472525362435,7.6816764,-0.6762038624244306,moderado,moderado
Colón,2014-03,2014,urbana,mujeres,11.435262252066698,11.08689,0.34837203142460815,critico,critico
Colón,2014-08,2014,urbana,mujeres,10.333333333333334,10.432032,-0.09869829813639264,critico,critico
Colón,2015-03,2015,urbana,mujeres,10.18305439330544,10.518395,-0.3353410305837201,critico,critico
Colón,2015-08,2015,urbana,mujeres,10.729346885813149,11.277842,-0.5484946821800154,critico,critico
Colón,2016-03,2016,urbana,mujeres,12.794575673217388,12.025027,0.7695483981319384,critico,critico
Colón,2016-08,2016,urbana,mujeres,10.59262329050974,10.580733,0.011889991254369292,critico,critico
Colón,2017-08,2017,urbana,mujeres,12.13027756822143,12.084169,0.046108180404047516,critico,critico
Colón,2018-08,2018,urbana,mujeres,13.786698188309652,13.137658,0.6490400691079916,critico,critico
Colón,2019-08,2019,urbana,mujeres,16.10041731302847,16.46646,-0.36604196126352306,critico,critico
Colón,2021-10,2021,urbana,mujeres,16.22863995203358,16.302797,-0.07415736547130436,critico,critico
Colón,2022-04,2022,urbana,mujeres,13.717858577742064,14.023685,-0.305826877580202,critico,critico
Colón,2023-08,2023,urbana,mujeres,16.489534622021058,16.034185,0.45534921247515925,critico,critico
Colón,2024-10,2024,urbana,mujeres,12.596652637760592,13.045432,-0.4487794529986857,critico,critico
Colón,2011-08,2011,urbana,total,5.436832181018227,5.0204034,0.41642879585587345,bajo,bajo
Colón,2012-08,2012,urbana,total,5.269518677009212,5.6915555,-0.42203682302130563,bajo,bajo
Colón,2013-08,2013,urbana,total,5.787879172001166,5.842348,-0.054468926753716396,bajo,bajo
Colón,2014-03,2014,urbana,total,9.799664107485604,9.61243,0.18723448865015513,critico,critico
Colón,2014-08,2014,urbana,total,10.508938920304873,10.720929,-0.21199022550811542,critico,critico
Colón,2015-03,2015,urbana,total,10.095965756104295,10.162434,-0.06646786816328287,critico,critico
Colón,2015-08,2015,urbana,total,11.718291336918488,11.991058,-0.27276701269088655,critico,critico
Colón,2016-03,2016,urbana,total,9.925190552366614,9.648209,0.276981934202551,critico,critico
Colón,2016-08,2016,urbana,total,10.611487250270702,10.945867,-0.33437933450712976,critico,critico
Colón,2017-08,2017,urbana,total,9.847955360518808,9.648221,0.1997343445886326,critico,critico
Colón,2018-08,2018,urbana,total,9.588876510037792,9.565324,0.023552680386913494,critico,critico
Colón,2019-08,2019,urbana,total,13.435184990871129,13.362838,0.07234719942825762,critico,critico
Colón,2021-10,2021,urbana,total,13.869813862085715,13.632152,0.23766225838698496,critico,critico
Colón,2022-04,2022,urbana,total,12.35310405936756,12.680314,-0.32721000465831906,critico,critico
Colón,2023-08,2023,urbana,total,11.552491999194324,10.967075,0.5854166512939329,critico,critico
Colón,2024-10,2024,urbana,total,11.204472378135538,11.266523,-0.06205098307051671,critico,critico
Comarca Emberá,2011-08,2011,total,hombres,0.6335128286347799,0.53671056,0.096802268312972,bajo,bajo
Comarca Emberá,2012-08,2012,total,hombres,0.0,0.04863944,-0.048639439046382904,bajo,bajo
Comarca Emberá,2013-08,2013,total,hombres,0.0,0.04863944,-0.048639439046382904,bajo,bajo
Comarca Emberá,2014-03,2014,total,hombres,0.0,0.04863944,-0.048639439046382904,bajo,bajo
Comarca Emberá,2014-08,2014,total,hombres,0.0,0.04863944,-0.048639439046382904,bajo,bajo
Comarca Emberá,2015-03,2015,total,hombres,0.0,0.19762522,-0.19762521982192993,bajo,bajo
Comarca Emberá,2015-08,2015,total,hombres,0.0,0.119098514,-0.11909851431846619,bajo,bajo
Comarca Emberá,2016-03,2016,total,hombres,0.0,0.15189861,-0.1518986076116562,bajo,bajo
Comarca Emberá,2016-08,2016,total,hombres,0.7104795737122558,0.33848426,0.3719953162526153,bajo,bajo
Comarca Emberá,2017-03,2017,total,hombres,0.0,0.5391936,-0.5391935706138611,bajo,bajo
Comarca Emberá,2017-08,2017,total,hombres,0.7874015748031495,0.5026811,0.2847204982765077,bajo,bajo
Comarca Emberá,2018-08,2018,total,hombres,1.117964533538936,1.0371475,0.08081701156627985,bajo,bajo
Comarca Emberá,2019-08,2019,total,hombres,0.7822685788787485,0.742426,0.03984260069500212,bajo,bajo
Comarca Emberá,2021-10,2021,total,hombres,0.0,0.3102901,-0.3102900981903076,bajo,bajo
Comarca Emberá,2022-04,2022,total,hombres,0.0,0.2655625,-0.265562504529953,bajo,bajo
Comarca Emberá,2023-08,2023,total,hombres,0.8301051466519093,0.7457005,0.08440466809813729,bajo,bajo
Comarca Emberá,2024-10,2024,total,hombres,2.352655833131215,2.2554636,0.09719223297252366,bajo,bajo
Comarca Emberá,2011-08,2011,total,mujeres,0.0,0.0,0.0347309447824955,bajo,bajo
Comarca Emberá,2012-08,2012,total,mujeres,0.0,0.05136715,-0.051367148756980896,bajo,bajo
Comarca Emberá,2013-08,2013,total,mujeres,0.0,0.020864587,-0.020864587277173996,bajo,bajo
Comarca Emberá,2014-03,2014,total,mujeres,0.0,0.0,0.01855822652578354,bajo,bajo
Comarca Emberá,2014-08,2014,total,mujeres,0.0,0.05499221,-0.05499221011996269,bajo,bajo
Comarca Emberá,2015-03,2015,total,mujeres,1.2846865364850977,0.771525,0.5131615111173609,bajo,bajo
Comarca Emberá,2015-08,2015,total,mujeres,0.0,0.033404827,-0.03340482711791992,bajo,bajo
Comarca Emberá,2016-03,2016,total,mujeres,0.0,0.118574634,-0.11857463419437408,bajo,bajo
Comarca Emberá,2016-08,2016,total,mujeres,0.0,0.1000424,-0.10004240274429321,bajo,bajo
Comarca Emberá,2017-03,2017,total,mujeres,1.9,1.4021386,0.4978614091873168,bajo,bajo
Comarca Emberá,2017-08,2017,total,mujeres,0.0,0.21534906,-0.21534906327724457,bajo,bajo
Comarca Emberá,2018-08,2018,total,mujeres,2.1541010770505387,1.8056535,0.3484476241773087,bajo,bajo
Comarca Emberá,2019-08,2019,total,mujeres,0.0,0.44433588,-0.4443358778953552,bajo,bajo
Comarca Emberá,2021-10,2021,total,mujeres,1.1198208286674132,1.1818507,-0.062029843100775306,bajo,bajo
Comarca Emberá,2022-04,2022,total,mujeres,1.2468827930174564,1.1492181,0.0976647105894779,bajo,bajo
Comarca Emberá,2023-08,2023,total,mujeres,1.0022271714922049,0.98456264,0.01766453607045193,bajo,bajo
Comarca Emberá,2024-10,2024,total,mujeres,3.8630027877339694,3.6558883,0.2071144687184665,bajo,bajo
Comarca Emberá,2011-08,2011,total,total,0.4864996351252736,0.58262324,-0.09612360820663557,bajo,bajo
Comarca Emberá,2012-08,2012,total,total,0.0,0.06216414,-0.06216413900256157,bajo,bajo
Comarca Emberá,2013-08,2013,total,total,0.0,0.12660949,-0.12660948932170868,bajo,bajo
Comarca Emberá,2014-03,2014,total,total,0.0,0.17145513,-0.17145512998104095,bajo,bajo
Comarca Emberá,2014-08,2014,total,total,0.0,0.11223393,-0.11223392933607101,bajo,bajo
Comarca Emberá,2015-03,2015,total,total,0.5139802631578948,0.33655053,0.1774297293863799,bajo,bajo
Comarca Emberá,2015-08,2015,total,total,0.0,0.16951151,-0.16951151192188263,bajo,bajo
Comarca Emberá,2016-03,2016,total,total,0.0,0.119056314,-0.11905631422996521,bajo,bajo
Comarca Emberá,2016-08,2016,total,total,0.4596644449551826,0.40184078,0.05782366875011974,bajo,bajo
Comarca Emberá,2017-03,2017,total,total,0.7000000000000001,0.6764354,0.023564589023590155,bajo,bajo
Comarca Emberá,2017-08,2017,total,total,0.4952947003467062,0.52366745,-0.02837275437283726,bajo,bajo
Comarca Emberá,2018-08,2018,total,total,1.446987634832939,1.3393706,0.10761702650316596,bajo,bajo
Comarca Emberá,2019-08,2019,total,total,0.5156115726152966,0.62862664,-0.11301507199606209,bajo,bajo
Comarca Emberá,2021-10,2021,total,total,0.346860908775581,0.76093864,-0.4140777356335987,bajo,bajo
Comarca Emberá,2022-04,2022,total,total,0.3598416696653472,0.6485403,-0.28869864834689035,bajo,bajo
Comarca Emberá,2023-08,2023,total,total,0.88724584103512,0.87380105,0.013444788464777035,bajo,bajo
Comarca Emberá,2024-10,2024,total,total,2.924329213144408,2.3738062,0.5505229749699696,bajo,bajo
Comarca Kuna Yala,2011-08,2011,total,hombres,0.0,0.034302782,-0.03430278226733208,bajo,bajo
Comarca Kuna Yala,2012-08,2012,total,hombres,0.0,0.23723815,-0.23723815381526947,bajo,bajo
Comarca Kuna Yala,2013-08,2013,total,hombres,0.2580645161290322,0.28450808,-0.02644356316135782,bajo,bajo
Comarca Kuna Yala,2014-03,2014,total,hombres,0.3679175864606328,0.27950725,0.08841033686689803,bajo,bajo
Comarca Kuna Yala,2014-08,2014,total,hombres,1.442606640965054,1.4745867,-0.031980084269931375,bajo,bajo
Comarca Kuna Yala,2015-03,2015,total,hombres,0.0,0.5527145,-0.5527145266532898,bajo,bajo
Comarca Kuna Yala,2015-08,2015,total,hombres,0.6080505898090721,0.2756233,0.3324272980781914,bajo,bajo
Comarca Kuna Yala,2016-03,2016,total,hombres,0.0,0.30711612,-0.3071161210536957,bajo,bajo
Comarca Kuna Yala,2016-08,2016,total,hombres,0.2530425352452103,0.3180582,-0.06501565748473964,bajo,bajo
Comarca Kuna Yala,2017-03,2017,total,hombres,0.7000000000000001,0.4928902,0.2071097910404206,bajo,bajo
Comarca Kuna Yala,2017-08,2017,total,hombres,0.591715976331361,0.47947186,0.11224411401522938,bajo,bajo
Comarca Kuna Yala,2018-08,2018,total,hombres,0.322272618763428,0.2521666,0.07010601972816494,bajo,bajo
Comarca Kuna Yala,2019-08,2019,total,hombres,0.7435429167753718,0.5423671,0.20117581605973456,bajo,bajo
Comarca Kuna Yala,2021-10,2021,total,hombres,2.421092660666752,2.3288069,0.09228578353052175,bajo,bajo
Comarca Kuna Yala,2022-04,2022,total,hombres,0.4773902665428988,0.70298254,-0.22559227835608803,bajo,bajo
Comarca Kuna Yala,2023-08,2023,total,hombres,0.0,0.15801013,-0.15801012516021729,bajo,bajo
Comarca Kuna Yala,2024-10,2024,total,hombres,3.054854562358879,2.6486857,0.4061688686180345,bajo,bajo
Comarca Kuna Yala,2011-08,2011,total,mujeres,0.0,0.38481486,-0.3848148584365845,bajo,bajo
Comarca Kuna Yala,2012-08,2012,total,mujeres,1.0314039408866995,1.0516814,-0.02027745845869844,bajo,bajo
Comarca Kuna Yala,2013-08,2013,total,mujeres,1.7401543896375766,1.1820291,0.5581252615629306,bajo,bajo
Comarca Kuna Yala,2014-03,2014,total,mujeres,1.3295580450572448,0.9766298,0.3529282514132934,bajo,bajo
Comarca Kuna Yala,2014-08,2014,total,mujeres,5.989900748737593,5.0394244,0.9504763293345171,bajo,bajo
Comarca Kuna Yala,2015-03,2015,total,mujeres,3.6029544226265537,4.150746,-0.5477914460563076,bajo,bajo
Comarca Kuna Yala,2015-08,2015,total,mujeres,1.9047619047619049,1.7573984,0.1473635378338043,bajo,bajo
Comarca Kuna Yala,2016-03,2016,total,mujeres,1.0,1.0408285,-0.04082846641540527,bajo,bajo
Comarca Kuna Yala,2016-08,2016,total,mujeres,0.5785123966942148,0.77834636,-0.199833963035552,bajo,bajo
Comarca Kuna Yala,2017-03,2017,total,mujeres,0.0,0.23863788,-0.23863787949085236,bajo,bajo
Comarca Kuna Yala,2017-08,2017,total,mujeres,0.9478672985781992,0.80452675,0.1433405523051584,bajo,bajo
Comarca Kuna Yala,2018-08,2018,total,mujeres,0.0,0.2673442,-0.267344206571579,bajo,bajo
Comarca Kuna Yala,2019-08,2019,total,mujeres,0.3387180823345492,0.70994085,-0.3712227684001615,bajo,bajo
Comarca Kuna Yala,2021-10,2021,total,mujeres,1.41012909632572,1.5377423,-0.12761316079250506,bajo,bajo
Comarca Kuna Yala,2022-04,2022,total,mujeres,0.3590664272890485,0.37286627,-0.013799845637282093,bajo,bajo
Comarca Kuna Yala,2023-08,2023,total,mujeres,0.0,0.17522438,-0.17522437870502472,bajo,bajo
Comarca Kuna Yala,2024-10,2024,total,mujeres,1.8351991191044228,1.8878253,-0.05262613152118756,bajo,bajo
Comarca Kuna Yala,2011-08,2011,total,total,0.0,0.57757545,-0.5775754451751709,bajo,bajo
Comarca Kuna Yala,2012-08,2012,total,total,0.4544221378187737,0.642694,-0.18827185861066964,bajo,bajo
Comarca Kuna Yala,2013-08,2013,total,total,0.9586838198911428,0.7375123,0.22117152941339013,bajo,bajo
Comarca Kuna Yala,2014-03,2014,total,total,0.8478220802359157,0.6139999,0.23382217703385877,bajo,bajo
Comarca Kuna Yala,2014-08,2014,total,total,3.3372025536854326,2.7405643,0.596638207371956,bajo,bajo
Comarca Kuna Yala,2015-03,2015,total,total,1.4479113878230652,1.5889711,-0.14105975017742312,bajo,bajo
Comarca Kuna Yala,2015-08,2015,total,total,1.175827180749248,0.7551002,0.4207269901097521,bajo,bajo
Comarca Kuna Yala,2016-03,2016,total,total,0.4,0.7097337,-0.3097337245941162,bajo,bajo
Comarca Kuna Yala,2016-08,2016,total,total,0.3902710990312913,0.58877,-0.19849887329308002,bajo,bajo
Comarca Kuna Yala,2017-03,2017,total,total,0.4,0.3451015,0.05489849448204043,bajo,bajo
Comarca Kuna Yala,2017-08,2017,total,total,0.7580839930229437,0.64096856,0.11711543185045836,bajo,bajo
Comarca Kuna Yala,2018-08,2018,total,total,0.1699609719249653,0.37817883,-0.20821786299019585,bajo,bajo
Comarca Kuna Yala,2019-08,2019,total,total,0.5409985660278973,0.7559259,-0.21492732775567203,bajo,bajo
Comarca Kuna Yala,2021-10,2021,total,total,2.027236149798824,1.8821199,0.14511625577111387,bajo,bajo
Comarca Kuna Yala,2022-04,2022,total,total,0.421792618629174,0.45244643,-0.030653812292380567,bajo,bajo
Comarca Kuna Yala,2023-08,2023,total,total,0.0,0.21313795,-0.21313795447349548,bajo,bajo
Comarca Kuna Yala,2024-10,2024,total,total,2.542764678687009,2.1392484,0.40351630756274126,bajo,bajo
Comarca Ngäbe Buglé,2011-08,2011,total,hombres,1.3385941838374982,1.2467674,0.09182678214224671,bajo,bajo
Comarca Ngäbe Buglé,2012-08,2012,total,hombres,1.2099111282843895,1.1417743,0.06813683152383043,bajo,bajo
Comarca Ngäbe Buglé,2013-08,2013,total,hombres,0.8502224419179437,0.6164434,0.2337790463033197,bajo,bajo
Comarca Ngäbe Buglé,2014-03,2014,total,hombres,0.1982975430450764,0.4775614,-0.27926387119671436,bajo,bajo
Comarca Ngäbe Buglé,2014-08,2014,total,hombres,0.0,0.33056784,-0.3305678367614746,bajo,bajo
Comarca Ngäbe Buglé,2015-03,2015,total,hombres,0.5757284985606788,0.58855367,-0.012825168507802687,bajo,bajo
Comarca Ngäbe Buglé,2015-08,2015,total,hombres,1.3176338659938325,1.2172325,0.10040140024981392,bajo,bajo
Comarca Ngäbe Buglé,2016-03,2016,total,hombres,2.0,1.3854479,0.6145521402359009,bajo,bajo
Comarca Ngäbe Buglé,2016-08,2016,total,hombres,0.6290704558910598,0.6254025,0.003667945724891597,bajo,bajo
Comarca Ngäbe Buglé,2017-03,2017,total,hombres,1.0,0.8161112,0.18388879299163818,bajo,bajo
Comarca Ngäbe Buglé,2017-08,2017,total,hombres,0.2988260405549626,0.69805783,-0.3992317897787471,bajo,bajo
Comarca Ngäbe Buglé,2018-08,2018,total,hombres,0.7846972660692354,0.65585625,0.12884101435262163,bajo,bajo
Comarca Ngäbe Buglé,2019-08,2019,total,hombres,1.1830290650665989,0.9460331,0.2369959449112644,bajo,bajo
Comarca Ngäbe Buglé,2021-10,2021,total,hombres,0.906595691591117,0.8429543,0.06364141359886843,bajo,bajo
Comarca Ngäbe Buglé,2022-04,2022,total,hombres,1.3181901112935597,1.1178808,0.20030929006553233,bajo,bajo
Comarca Ngäbe Buglé,2023-08,2023,total,hombres,3.516533122672385,3.0986142,0.41791890682155497,bajo,bajo
Comarca Ngäbe Buglé,2024-10,2024,total,hombres,2.377696155048453,2.3781583,-0.0004621758689054012,bajo,bajo
Comarca Ngäbe Buglé,2011-08,2011,total,mujeres,0.8719959946595461,0.76437294,0.10762304982769799,bajo,bajo
Comarca Ngäbe Buglé,2012-08,2012,total,mujeres,0.0,0.12353586,-0.12353585660457611,bajo,bajo
Comarca Ngäbe Buglé,2013-08,2013,total,mujeres,0.0,0.2552168,-0.2552168071269989,bajo,bajo
Comarca Ngäbe Buglé,2014-03,2014,total,mujeres,1.0686297791498456,0.82800096,0.24062881641562317,bajo,bajo
Comarca Ngäbe Buglé,2014-08,2014,total,mujeres,0.0,0.19334866,-0.19334866106510162,bajo,bajo
Comarca Ngäbe Buglé,2015-03,2015,total,mujeres,0.0,0.4013632,-0.40136319398880005,bajo,bajo
Comarca Ngäbe Buglé,2015-08,2015,total,mujeres,0.0,0.34479484,-0.3447948396205902,bajo,bajo
Comarca Ngäbe Buglé,2016-03,2016,total,mujeres,1.0,0.5478233,0.45217669010162354,bajo,bajo
Comarca Ngäbe Buglé,2016-08,2016,total,mujeres,0.3101106774314281,0.3660409,-0.055930208017027694,bajo,bajo
Comarca Ngäbe Buglé,2017-03,2017,total,mujeres,0.5,0.48623577,0.013764232397079468,bajo,bajo
Comarca Ngäbe Buglé,2017-08,2017,total,mujeres,0.0,0.42099324,-0.42099323868751526,bajo,bajo
Comarca Ngäbe Buglé,2018-08,2018,total,mujeres,0.7333574342818778,0.58606786,0.14728957892375405,bajo,bajo
Comarca Ngäbe Buglé,2019-08,2019,total,mujeres,0.4638649225345579,0.6800372,-0.2161722779163393,bajo,bajo
Comarca Ngäbe Buglé,2021-10,2021,total,mujeres,0.9034975888254532,0.6575926,0.2459049942018875,bajo,bajo
Comarca Ngäbe Buglé,2022-04,2022,total,mujeres,1.526255049047894,1.4783304,0.04792467528385602,bajo,bajo
Comarca Ngäbe Buglé,2023-08,2023,total,mujeres,0.8434538902976111,1.4688177,-0.6253638205788538,bajo,bajo
Comarca Ngäbe Buglé,2024-10,2024,total,mujeres,2.443210949865133,2.586671,-0.14346016410276263,bajo,bajo
Comarca Ngäbe Buglé,2011-08,2011,total,total,1.146382964096042,1.0332471,0.11313585086819766,bajo,bajo
Comarca Ngäbe Buglé,2012-08,2012,total,total,0.6893230599889929,0.6728718,0.01645123190976927,bajo,bajo
Comarca Ngäbe Buglé,2013-08,2013,total,total,0.4334895912092343,0.59433407,-0.16084447470491975,bajo,bajo
Comarca Ngäbe Buglé,2014-03,2014,total,total,0.5890191897654584,0.5845231,0.004496107985978437,bajo,bajo
Comarca Ngäbe Buglé,2014-08,2014,total,total,0.0,0.24734217,-0.24734216928482056,bajo,bajo
Comarca Ngäbe Buglé,2015-03,2015,total,total,0.2996372811859328,0.42801508,-0.1283778018886369,bajo,bajo
Comarca Ngäbe Buglé,2015-08,2015,total,total,0.678361959245798,0.7211766,-0.042814665052297696,bajo,bajo
Comarca Ngäbe Buglé,2016-03,2016,total,total,1.5,1.2074205,0.2925795316696167,bajo,bajo
Comarca Ngäbe Buglé,2016-08,2016,total,total,0.4759949706191783,0.50167644,-0.025681469619774355,bajo,bajo
Comarca Ngäbe Buglé,2017-03,2017,total,total,0.8,0.77672833,0.023271667957305953,bajo,bajo
Comarca Ngäbe Buglé,2017-08,2017,total,total,0.1443224576052781,0.5349143,-0.3905918571415786,bajo,bajo
Comarca Ngäbe Buglé,2018-08,2018,total,total,0.7606539931311372,0.66658854,0.09406544828555619,bajo,bajo
Comarca Ngäbe Buglé,2019-08,2019,total,total,0.8389373460283641,0.99276435,-0.1538270077237721,bajo,bajo
Comarca Ngäbe Buglé,2021-10,2021,total,total,0.9052676598474588,0.8156124,0.08965528411122226,bajo,bajo
Comarca Ngäbe Buglé,2022-04,2022,total,total,1.4100473837061192,1.2058343,0.20421311418249855,bajo,bajo
Comarca Ngäbe Buglé,2023-08,2023,total,total,2.291794056499939,2.0851617,0.20663237055633532,bajo,bajo
Comarca Ngäbe Buglé,2024-10,2024,total,total,2.408296283956145,2.6875937,-0.2792974145454421,bajo,bajo
Darién,2011-08,2011,rural,hombres,0.7520993063161738,0.7716998,-0.01960047987004443,bajo,bajo
Darién,2012-08,2012,rural,hombres,0.8202222056520766,0.6640803,0.15614188386328876,bajo,bajo
Darién,2013-08,2013,rural,hombres,1.7271157167530224,1.2594848,0.4676309488392041,bajo,bajo
Darién,2014-03,2014,rural,hombres,0.6204478014567035,0.85283345,-0.23238564838384212,bajo,bajo
Darién,2014-08,2014,rural,hombres,0.9460737937559128,0.60993516,0.3361386293043137,bajo,bajo
Darién,2015-03,2015,rural,hombres,0.4878048780487805,0.6771428,-0.18933792085182377,bajo,bajo
Darién,2015-08,2015,rural,hombres,1.31526768010575,0.8889901,0.4262775759072941,bajo,bajo
Darién,2016-03,2016,rural,hombres,0.5123935182219945,0.65208745,-0.1396939318054713,bajo,bajo
Darién,2016-08,2016,rural,hombres,0.1098759048603929,0.0073627825,0.10251312237088452,bajo,bajo
Darién,2017-08,2017,rural,hombres,1.4578247898020071,1.7547222,-0.29689744778496796,bajo,bajo
Darién,2018-08,2018,rural,hombres,1.1719567492152074,1.321711,-0.1497541949605128,bajo,bajo
Darién,2019-08,2019,rural,hombres,2.1656705867232184,2.1931531,-0.02748255620585871,bajo,bajo
Darién,2021-10,2021,rural,hombres,1.337519623233909,1.3425566,-0.005036972568398079,bajo,bajo
Darién,2022-04,2022,rural,hombres,1.194750526185465,0.9524901,0.24226043486161242,bajo,bajo
Darién,2023-08,2023,rural,hombres,0.9719353662981411,0.9467034,0.025231991912307405,bajo,bajo
Darién,2024-10,2024,rural,hombres,2.2327901177289333,2.2382731,-0.005483026039377226,bajo,bajo
Darién,2011-08,2011,rural,mujeres,4.093023255813953,3.6543899,0.43863339756810316,bajo,bajo
Darién,2012-08,2012,rural,mujeres,2.552518635644906,2.884496,-0.33197733794213,bajo,bajo
Darién,2013-08,2013,rural,mujeres,3.5810951488652925,4.030585,-0.4494896632990142,bajo,bajo
Darién,2014-03,2014,rural,mujeres,3.2920353982300887,3.3197255,-0.027690115228163226,bajo,bajo
Darién,2014-08,2014,rural,mujeres,1.271259233808624,1.862132,-0.590872719430817,bajo,bajo
Darién,2015-03,2015,rural,mujeres,1.5734265734265735,1.8201858,-0.24675920709863397,bajo,bajo
Darién,2015-08,2015,rural,mujeres,3.3025740650801363,3.3575332,-0.05495915139630414,bajo,bajo
Darién,2016-03,2016,rural,mujeres,5.732581186156426,5.335787,0.39679436669841817,bajo,bajo
Darién,2016-08,2016,rural,mujeres,2.5499932894913435,3.3331368,-0.7831435074599504,bajo,bajo
Darién,2017-08,2017,rural,mujeres,5.878544607017998,5.4050894,0.4734552286610647,bajo,bajo
Darién,2018-08,2018,rural,mujeres,7.577791336180597,7.5643687,0.01342261135759859,moderado,moderado
Darién,2019-08,2019,rural,mujeres,4.452054794520548,4.1528344,0.2992203790847574,bajo,bajo
Darién,2021-10,2021,rural,mujeres,7.244237538321789,7.5923324,-0.34809482480687315,moderado,moderado
Darién,2022-04,2022,rural,mujeres,6.583149103414394,6.9399815,-0.356832357156895,moderado,moderado
Darién,2023-08,2023,rural,mujeres,4.930892790437056,4.6695833,0.2613094698193805,bajo,bajo
Darién,2024-10,2024,rural,mujeres,9.561797752808989,9.768575,-0.20677696185165573,critico,critico
Darién,2011-08,2011,rural,total,1.550430675187552,1.4659677,0.0844630200056673,bajo,bajo
Darién,2012-08,2012,rural,total,1.2501401502410583,1.2028633,0.047276814631622255,bajo,bajo
Darién,2013-08,2013,rural,total,2.1890237576512086,2.0201852,0.16883852548873302,bajo,bajo
Darién,2014-03,2014,rural,total,1.3575544486766284,1.593912,-0.23635755674787107,bajo,bajo
Darién,2014-08,2014,rural,total,1.037877685629759,1.3719783,-0.3341005972987079,bajo,bajo
Darién,2015-03,2015,rural,total,0.8091452227501529,1.0824836,-0.27333842650369233,bajo,bajo
Darién,2015-08,2015,rural,total,1.891397193410616,1.8532376,0.038159564473848384,bajo,bajo
Darién,2016-03,2016,rural,total,2.05664802453545,1.8856678,0.17098022363212984,bajo,bajo
Darién,2016-08,2016,rural,total,0.9030231645072634,0.9362355,-0.0332123229538267,bajo,bajo
Darién,2017-08,2017,rural,total,2.977170575408304,2.7123947,0.26477586105283546,bajo,bajo
Darién,2018-08,2018,rural,total,3.501997336884154,3.3941572,0.1078401656347645,bajo,bajo
Darién,2019-08,2019,rural,total,3.006541258684435,3.020762,-0.014220708020887152,bajo,bajo
Darién,2021-10,2021,rural,total,3.4408863011483097,3.4315853,0.009300989258661296,bajo,bajo
Darién,2022-04,2022,rural,total,3.0004939084622984,2.8173923,0.1831015592191343,bajo,bajo
Darién,2023-08,2023,rural,total,2.270036336912588,2.2418025,0.02823388291783724,bajo,bajo
Darién,2024-10,2024,rural,total,4.727843017251272,4.705058,0.02278491941191696,bajo,bajo
Darién,2011-08,2011,total,hombres,1.4036034820163306,1.4906124,-0.08700890564083497,bajo,bajo
Darién,2012-08,2012,total,hombres,0.9036553879603209,0.8884506,0.015204765401727105,bajo,bajo
Darién,2013-08,2013,total,hombres,1.5697601406505086,1.2358645,0.3338956205775716,bajo,bajo
Darién,2014-03,2014,total,hombres,0.561112466455233,0.6330181,-0.07190560996459727,bajo,bajo
Darién,2014-08,2014,total,hombres,0.8586323213738117,0.8589154,-0.0002830672103252274,bajo,bajo
Darién,2015-03,2015,total,hombres,0.5989487837672656,0.723097,-0.12414824258084844,bajo,bajo
Darién,2015-08,2015,total,hombres,1.6153245661442384,1.2046636,0.4106609318440064,bajo,bajo
Darién,2016-03,2016,total,hombres,0.8,0.86740476,-0.06740475893020625,bajo,bajo
Darién,2016-08,2016,total,hombres,0.3504468196951112,0.7859908,-0.43554395493638903,bajo,bajo
Darién,2017-03,2017,total,hombres,1.3,1.310218,-0.01021797657012935,bajo,bajo
Darién,2017-08,2017,total,hombres,1.5501501133508977,1.6168084,-0.06665830110833082,bajo,bajo
Darién,2018-08,2018,total,hombres,1.2435945506811648,1.1332301,0.11036446053986837,bajo,bajo
